cloud,instance,compute,compute_label,plan,vcpu,memory,baserate,dburate,hourrate,selector,region,storage
AWS,r5a.16xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,64,512,0.10,12.910,1.2910,r5a.16xlarge | 64CPUs | 512GB | 12.91DBU/hr | $1.291/hr,,
AWS,r5a.16xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,64,512,0.15,12.910,1.9365,r5a.16xlarge | 64CPUs | 512GB | 12.91DBU/hr | $1.9365/hr,,
AWS,r5a.16xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,64,512,0.20,12.910,2.5820,r5a.16xlarge | 64CPUs | 512GB | 12.91DBU/hr | $2.582/hr,,
AWS,r5a.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,64,512,0.07,3.860,0.2702,r5a.16xlarge | 64CPUs | 512GB | 3.86DBU/hr | $0.2702/hr,,
AWS,r5a.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,64,512,0.10,3.860,0.3860,r5a.16xlarge | 64CPUs | 512GB | 3.86DBU/hr | $0.386/hr,,
AWS,r5a.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,64,512,0.13,3.860,0.5018,r5a.16xlarge | 64CPUs | 512GB | 3.86DBU/hr | $0.5018/hr,,
AWS,r5a.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,96,768,0.40,19.370,7.7480,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $7.748/hr,,
AWS,r5a.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,96,768,0.55,19.370,10.6535,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $10.6535/hr,,
AWS,r5a.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,96,768,0.65,19.370,12.5905,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $12.5905/hr,,
AWS,r5a.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,96,768,0.36,19.370,6.9732,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $6.9732/hr,,
AWS,r5a.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,96,768,0.36,19.370,6.9732,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $6.9732/hr,,
AWS,r5a.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,96,768,0.36,19.370,6.9732,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $6.9732/hr,,
AWS,r5a.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,96,768,0.20,19.370,3.8740,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $3.874/hr,,
AWS,r5a.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,96,768,0.20,19.370,3.8740,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $3.874/hr,,
AWS,r5a.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,96,768,0.20,19.370,3.8740,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $3.874/hr,,
AWS,r5a.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,96,768,0.25,19.370,4.8425,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $4.8425/hr,,
AWS,r5a.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,96,768,0.25,19.370,4.8425,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $4.8425/hr,,
AWS,r5a.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,96,768,0.25,19.370,4.8425,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $4.8425/hr,,
AWS,r5a.24xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,96,768,0.10,19.370,1.9370,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $1.937/hr,,
AWS,r5a.24xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,96,768,0.15,19.370,2.9055,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $2.9055/hr,,
AWS,r5a.24xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,96,768,0.20,19.370,3.8740,r5a.24xlarge | 96CPUs | 768GB | 19.37DBU/hr | $3.874/hr,,
AWS,r5a.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,96,768,0.07,3.860,0.2702,r5a.24xlarge | 96CPUs | 768GB | 3.86DBU/hr | $0.2702/hr,,
AWS,r5a.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,96,768,0.10,3.860,0.3860,r5a.24xlarge | 96CPUs | 768GB | 3.86DBU/hr | $0.386/hr,,
AWS,r5a.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,96,768,0.13,3.860,0.5018,r5a.24xlarge | 96CPUs | 768GB | 3.86DBU/hr | $0.5018/hr,,
AWS,r5a.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,8,64,0.40,1.610,0.6440,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.644/hr,,
AWS,r5a.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,8,64,0.55,1.610,0.8855,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.8855/hr,,
AWS,r5a.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,8,64,0.65,1.610,1.0465,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $1.0465/hr,,
AWS,r5a.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,8,64,0.36,1.610,0.5796,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.5796/hr,,
AWS,r5a.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,8,64,0.36,1.610,0.5796,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.5796/hr,,
AWS,r5a.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,8,64,0.36,1.610,0.5796,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.5796/hr,,
AWS,r5a.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,8,64,0.20,1.610,0.3220,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.322/hr,,
AWS,r5a.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,8,64,0.20,1.610,0.3220,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.322/hr,,
AWS,r5a.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,8,64,0.20,1.610,0.3220,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.322/hr,,
AWS,r5a.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,8,64,0.25,1.610,0.4025,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.4025/hr,,
AWS,r5a.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,8,64,0.25,1.610,0.4025,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.4025/hr,,
AWS,r5a.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,8,64,0.25,1.610,0.4025,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.4025/hr,,
AWS,r5a.2xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,8,64,0.10,1.610,0.1610,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.161/hr,,
AWS,r5a.2xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,8,64,0.15,1.610,0.2415,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.2415/hr,,
AWS,r5a.2xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,8,64,0.20,1.610,0.3220,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.322/hr,,
AWS,r5a.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,8,64,0.07,1.610,0.1127,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.1127/hr,,
AWS,r5a.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,8,64,0.10,1.610,0.1610,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.161/hr,,
AWS,r5a.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,8,64,0.13,1.610,0.2093,r5a.2xlarge | 8CPUs | 64GB | 1.61DBU/hr | $0.2093/hr,,
AWS,r5a.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,16,128,0.40,3.230,1.2920,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $1.292/hr,,
AWS,r5a.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,16,128,0.55,3.230,1.7765,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $1.7765/hr,,
AWS,r5a.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,16,128,0.65,3.230,2.0995,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $2.0995/hr,,
AWS,r5a.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,16,128,0.36,3.230,1.1628,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $1.1628/hr,,
AWS,r5a.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,16,128,0.36,3.230,1.1628,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $1.1628/hr,,
AWS,r5a.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,16,128,0.36,3.230,1.1628,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $1.1628/hr,,
AWS,r5a.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,16,128,0.20,3.230,0.6460,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.646/hr,,
AWS,r5a.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,16,128,0.20,3.230,0.6460,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.646/hr,,
AWS,r5a.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,16,128,0.20,3.230,0.6460,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.646/hr,,
AWS,r5a.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,16,128,0.25,3.230,0.8075,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.8075/hr,,
AWS,r5a.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,16,128,0.25,3.230,0.8075,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.8075/hr,,
AWS,r5a.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,16,128,0.25,3.230,0.8075,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.8075/hr,,
AWS,r5a.4xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,16,128,0.10,3.230,0.3230,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.323/hr,,
AWS,r5a.4xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,16,128,0.15,3.230,0.4845,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.4845/hr,,
AWS,r5a.4xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,16,128,0.20,3.230,0.6460,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.646/hr,,
AWS,r5a.4xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,16,128,0.07,3.230,0.2261,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.2261/hr,,
AWS,r5a.4xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,16,128,0.10,3.230,0.3230,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.323/hr,,
AWS,r5a.4xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,16,128,0.13,3.230,0.4199,r5a.4xlarge | 16CPUs | 128GB | 3.23DBU/hr | $0.4199/hr,,
AWS,r5a.8xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,32,256,0.40,6.460,2.5840,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $2.584/hr,,
AWS,r5a.8xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,32,256,0.55,6.460,3.5530,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $3.553/hr,,
AWS,r5a.8xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,32,256,0.65,6.460,4.1990,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $4.199/hr,,
AWS,r5a.8xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,32,256,0.36,6.460,2.3256,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $2.3256/hr,,
AWS,r5a.8xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,32,256,0.36,6.460,2.3256,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $2.3256/hr,,
AWS,r5a.8xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,32,256,0.36,6.460,2.3256,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $2.3256/hr,,
AWS,r5a.8xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,32,256,0.20,6.460,1.2920,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $1.292/hr,,
AWS,r5a.8xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,32,256,0.20,6.460,1.2920,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $1.292/hr,,
AWS,r5a.8xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,32,256,0.20,6.460,1.2920,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $1.292/hr,,
AWS,r5a.8xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,32,256,0.25,6.460,1.6150,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $1.615/hr,,
AWS,r5a.8xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,32,256,0.25,6.460,1.6150,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $1.615/hr,,
AWS,r5a.8xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,32,256,0.25,6.460,1.6150,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $1.615/hr,,
AWS,r5a.8xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,32,256,0.10,6.460,0.6460,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $0.646/hr,,
AWS,r5a.8xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,32,256,0.15,6.460,0.9690,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $0.969/hr,,
AWS,r5a.8xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,32,256,0.20,6.460,1.2920,r5a.8xlarge | 32CPUs | 256GB | 6.46DBU/hr | $1.292/hr,,
AWS,r5a.8xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,32,256,0.07,3.860,0.2702,r5a.8xlarge | 32CPUs | 256GB | 3.86DBU/hr | $0.2702/hr,,
AWS,r5a.8xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,32,256,0.10,3.860,0.3860,r5a.8xlarge | 32CPUs | 256GB | 3.86DBU/hr | $0.386/hr,,
AWS,r5a.8xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,32,256,0.13,3.860,0.5018,r5a.8xlarge | 32CPUs | 256GB | 3.86DBU/hr | $0.5018/hr,,
AWS,r5a.large,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,2,16,0.40,0.410,0.1640,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.164/hr,,
AWS,r5a.large,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,2,16,0.55,0.410,0.2255,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.2255/hr,,
AWS,r5a.large,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,2,16,0.65,0.410,0.2665,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.2665/hr,,
AWS,r5a.large,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,2,16,0.36,0.410,0.1476,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.1476/hr,,
AWS,r5a.large,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,2,16,0.36,0.410,0.1476,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.1476/hr,,
AWS,r5a.large,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,2,16,0.36,0.410,0.1476,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.1476/hr,,
AWS,r5a.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,2,16,0.20,0.410,0.0820,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.082/hr,,
AWS,r5a.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,2,16,0.20,0.410,0.0820,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.082/hr,,
AWS,r5a.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,2,16,0.20,0.410,0.0820,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.082/hr,,
AWS,r5a.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,2,16,0.25,0.410,0.1025,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.1025/hr,,
AWS,r5a.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,2,16,0.25,0.410,0.1025,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.1025/hr,,
AWS,r5a.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,2,16,0.25,0.410,0.1025,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.1025/hr,,
AWS,r5a.large,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,2,16,0.10,0.410,0.0410,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.041/hr,,
AWS,r5a.large,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,2,16,0.15,0.410,0.0615,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.0615/hr,,
AWS,r5a.large,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,2,16,0.20,0.410,0.0820,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.082/hr,,
AWS,r5a.large,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,2,16,0.07,0.410,0.0287,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.0287/hr,,
AWS,r5a.large,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,2,16,0.10,0.410,0.0410,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.041/hr,,
AWS,r5a.large,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,2,16,0.13,0.410,0.0533,r5a.large | 2CPUs | 16GB | 0.41DBU/hr | $0.0533/hr,,
AWS,r5a.xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,4,32,0.40,0.810,0.3240,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.324/hr,,
AWS,r5a.xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,4,32,0.55,0.810,0.4455,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.4455/hr,,
AWS,r5a.xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,4,32,0.65,0.810,0.5265,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.5265/hr,,
AWS,r5a.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,4,32,0.36,0.810,0.2916,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.2916/hr,,
AWS,r5a.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,4,32,0.36,0.810,0.2916,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.2916/hr,,
AWS,r5a.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,4,32,0.36,0.810,0.2916,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.2916/hr,,
AWS,r5a.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,4,32,0.20,0.810,0.1620,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.162/hr,,
AWS,r5a.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,4,32,0.20,0.810,0.1620,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.162/hr,,
AWS,r5a.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,4,32,0.20,0.810,0.1620,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.162/hr,,
AWS,r5a.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,4,32,0.25,0.810,0.2025,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.2025/hr,,
AWS,r5a.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,4,32,0.25,0.810,0.2025,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.2025/hr,,
AWS,r5a.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,4,32,0.25,0.810,0.2025,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.2025/hr,,
AWS,r5a.xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,4,32,0.10,0.810,0.0810,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.081/hr,,
AWS,r5a.xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,4,32,0.15,0.810,0.1215,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.1215/hr,,
AWS,r5a.xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,4,32,0.20,0.810,0.1620,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.162/hr,,
AWS,r5a.xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,4,32,0.07,0.810,0.0567,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.0567/hr,,
AWS,r5a.xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,4,32,0.10,0.810,0.0810,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.081/hr,,
AWS,r5a.xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,4,32,0.13,0.810,0.1053,r5a.xlarge | 4CPUs | 32GB | 0.81DBU/hr | $0.1053/hr,,
AWS,r5d.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,48,384,0.40,10.800,4.3200,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $4.32/hr,,
AWS,r5d.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,48,384,0.55,10.800,5.9400,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $5.94/hr,,
AWS,r5d.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,48,384,0.65,10.800,7.0200,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $7.02/hr,,
AWS,r5d.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,48,384,0.36,10.800,3.8880,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $3.888/hr,,
AWS,r5d.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,48,384,0.36,10.800,3.8880,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $3.888/hr,,
AWS,r5d.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,48,384,0.36,10.800,3.8880,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $3.888/hr,,
AWS,r5d.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,48,384,0.20,10.800,2.1600,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $2.16/hr,,
AWS,r5d.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,48,384,0.20,10.800,2.1600,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $2.16/hr,,
AWS,r5d.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,48,384,0.20,10.800,2.1600,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $2.16/hr,,
AWS,r5d.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,48,384,0.25,10.800,2.7000,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $2.7/hr,,
AWS,r5d.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,48,384,0.25,10.800,2.7000,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $2.7/hr,,
AWS,r5d.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,48,384,0.25,10.800,2.7000,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $2.7/hr,,
AWS,r5d.12xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,48,384,0.10,10.800,1.0800,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $1.08/hr,,
AWS,r5d.12xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,48,384,0.15,10.800,1.6200,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $1.62/hr,,
AWS,r5d.12xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,48,384,0.20,10.800,2.1600,r5d.12xlarge | 48CPUs | 384GB | 10.8DBU/hr | $2.16/hr,,
AWS,r5d.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,48,384,0.07,3.860,0.2702,r5d.12xlarge | 48CPUs | 384GB | 3.86DBU/hr | $0.2702/hr,,
AWS,r5d.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,48,384,0.10,3.860,0.3860,r5d.12xlarge | 48CPUs | 384GB | 3.86DBU/hr | $0.386/hr,,
